hour,activated_up,activated_dn,reserve_up,reserve_dn,act_pct_up,act_pct_dn,price_up_eur_mwh,price_dn_eur_mwh,spot_eur_mwh
2026-04-09T11:00,5.8,66.3,6000,6000,0.0967,1.105,302.27,127.53,295.81
2026-04-09T12:00,204.4,5.3,5400,5400,3.7852,0.0981,331.91,34.53,102.78
2026-04-09T13:00,131.7,17.4,5200,5200,2.5327,0.3346,41.39,-9.29,2.94
2026-04-09T14:00,329.9,10.7,5200,5200,6.3442,0.2058,537.29,-14.32,-0.26
2026-04-09T15:00,166.9,25.7,5200,5200,3.2096,0.4942,15.13,-4.78,-2.51
2026-04-09T16:00,315.8,6.6,5200,5200,6.0731,0.1269,36.08,-3.52,-3.28
2026-04-09T17:00,75.2,42.4,5200,5200,1.4462,0.8154,15.13,-7.65,-3.39
2026-04-09T18:00,34.9,162.3,5200,5200,0.6712,3.1212,7.4,-12.72,-0.83
2026-04-09T19:00,47,34.5,5300,5300,0.8868,0.6509,58.2,-5.94,-0.01
2026-04-09T20:00,285,61.3,6000,6000,4.75,1.0217,266.17,30.69,48.19
2026-04-09T21:00,234.7,13.5,6000,6000,3.9117,0.225,381.96,175.6,231.85
2026-04-09T22:00,141.1,5.2,5000,5000,2.822,0.104,354.39,187.43,311.99
2026-04-09T23:00,191.8,49.8,4300,4400,4.4605,1.1318,344.68,243.37,335.5
2026-04-10T00:00,2,279.3,4000,4400,0.05,6.3477,209.82,85.81,278.23
2026-04-10T01:00,1,253.6,4200,4400,0.0238,5.7636,183.06,25.39,249.05
2026-04-10T02:00,3.1,302.3,4400,4400,0.0705,6.8705,168.27,-29.4,191.92
2026-04-10T03:00,1.3,131,4000,4000,0.0325,3.275,136.56,27.79,157.95
2026-04-10T04:00,20.4,28.2,4000,4000,0.51,0.705,201.37,79.97,159.2
2026-04-10T05:00,161.5,9.4,4000,4000,4.0375,0.235,296.48,85.91,159.2
2026-04-10T06:00,4.9,67.3,4000,4000,0.1225,1.6825,182.57,56.5,159.45
2026-04-10T07:00,46.5,142.2,4100,4000,1.1341,3.555,237.49,61.62,169.99
2026-04-10T08:00,0.1,371.9,4800,4600,0.0021,8.0848,195.23,-60.67,245.64
2026-04-10T09:00,2,139.5,5000,4900,0.04,2.8469,266.45,201.91,343.08
2026-04-10T10:00,122.4,7.9,6000,6000,2.04,0.1317,343.28,239.15,344.02
2026-04-10T11:00,59.9,240.7,6000,6000,0.9983,4.0117,234.59,93.82,249.28
2026-04-10T12:00,102.7,85.9,5400,5400,1.9019,1.5907,121.04,-5.79,73.15
2026-04-10T13:00,100.4,71.7,5200,5200,1.9308,1.3788,14.59,-17.5,7.23
2026-04-10T14:00,138.9,17.8,5200,5200,2.6712,0.3423,36.03,-2.85,1.15
2026-04-10T15:00,97.7,11.9,5200,5200,1.8788,0.2288,10.71,-1.55,0.01
2026-04-10T16:00,66.3,22.6,5200,5200,1.275,0.4346,11.9,-2.55,0.01
2026-04-10T17:00,60.7,9.3,5200,5200,1.1673,0.1788,32.83,-1.03,0.02
2026-04-10T18:00,98.8,11.8,5200,5200,1.9,0.2269,59.69,2.15,0.85
2026-04-10T19:00,253.6,42,5300,5300,4.7849,0.7925,372.14,9.94,23.99
2026-04-10T20:00,129.8,29.1,6000,6000,2.1633,0.485,287.26,10.76,147.09
2026-04-10T21:00,153.1,13.9,6000,6000,2.5517,0.2317,302.18,121.45,288.48
2026-04-10T22:00,20.3,14.1,5000,5000,0.406,0.282,371.28,333.6,419.4
2026-04-10T23:00,6.1,181.8,4300,4400,0.1419,4.1318,320.86,246.52,418.7
2026-04-11T00:00,2.5,289.2,4000,4400,0.0625,6.5727,280.15,159.5,373.02
2026-04-11T01:00,24.5,19.8,4200,4400,0.5833,0.45,324.33,218.47,337.64
2026-04-11T02:00,142.8,90.6,4200,4200,3.4,2.1571,363.99,174.29,327.77
2026-04-11T03:00,2.5,230.3,4000,4000,0.0625,5.7575,215.7,101.46,246.13
2026-04-11T04:00,14.1,105.3,4000,4000,0.3525,2.6325,228.4,158.76,205.6
2026-04-11T05:00,106.9,25.5,4000,4000,2.6725,0.6375,255.63,225.33,195.2
2026-04-11T06:00,36.6,9.1,4000,4000,0.915,0.2275,188.88,103.89,173.68
2026-04-11T07:00,65.7,5.4,4000,4000,1.6425,0.135,253.06,121.79,200.2
2026-04-11T08:00,151.8,57.2,4000,4000,3.795,1.43,303.86,240.34,253.56
2026-04-11T09:00,174.6,75.3,4900,4800,3.5633,1.5688,322.94,228.2,255.6
2026-04-11T10:00,105.7,105.3,6000,6000,1.7617,1.755,296.68,182.93,234.31
2026-04-11T11:00,488.4,0,6000,6000,8.14,0,574.7,59.78,128.14
2026-04-11T12:00,355.1,10.3,5400,5400,6.5759,0.1907,363.57,-8.18,34.62
2026-04-11T13:00,386,1.6,5200,5200,7.4231,0.0308,5220.67,4.69,3.43
2026-04-11T14:00,175.6,10.9,5200,5200,3.3769,0.2096,123.81,-0.2,0
2026-04-11T15:00,99.4,9.3,5200,5200,1.9115,0.1788,65.72,-5.51,-0.65
2026-04-11T16:00,96.7,288.4,5200,5200,1.8596,5.5462,11.3,-28.41,-3.03
2026-04-11T17:00,27.2,103.3,5200,5200,0.5231,1.9865,10.26,-27.77,-5.75
2026-04-11T18:00,172,8.2,5200,5200,3.3077,0.1577,44.33,-2.25,-5.01
2026-04-11T19:00,44.3,21,5300,5300,0.8358,0.3962,93.77,-6.61,-0.81
2026-04-11T20:00,349.2,11.1,6000,6000,5.82,0.185,229.56,1.14,8.35
2026-04-11T21:00,57.4,58.4,6000,6000,0.9567,0.9733,126.52,-5.8,53.39
2026-04-11T22:00,160.5,140.3,5000,5000,3.21,2.806,256.97,-21.67,107.14
2026-04-11T23:00,3.6,187.2,4300,4000,0.0837,4.68,125.21,-44.8,138.57
2026-04-12T00:00,52.6,24.3,4000,4000,1.315,0.6075,181.68,37.65,127.26
2026-04-12T01:00,0.1,228.8,4000,4000,0.0025,5.72,91.49,-56.73,97.57
2026-04-12T02:00,19.8,16.2,4200,4200,0.4714,0.3857,77.56,-8.14,60.63
2026-04-12T03:00,69.1,3.2,4000,4000,1.7275,0.08,117.08,4.91,44.18
2026-04-12T04:00,28.3,6.2,4000,4000,0.7075,0.155,83.86,4.15,37.75
2026-04-12T05:00,112.4,2.5,4000,4000,2.81,0.0625,179.78,1.51,43.75
2026-04-12T06:00,49.2,4.4,4000,4000,1.23,0.11,93.44,6.48,42.1
2026-04-12T07:00,23.3,4.7,4000,4000,0.5825,0.1175,59.16,4.73,43.27
2026-04-12T08:00,49.6,2.8,4000,4000,1.24,0.07,128.65,11.35,47.23
2026-04-12T09:00,5.3,28.2,4900,4800,0.1082,0.5875,55.59,-1.69,42.07
2026-04-12T10:00,41.9,64.7,6000,6000,0.6983,1.0783,121.97,-7.05,48.91
2026-04-12T11:00,5.9,480.1,6000,6000,0.0983,8.0017,6.89,-77.89,43.37
2026-04-12T12:00,255.4,174.9,5400,5400,4.7296,3.2389,154.97,-15.16,10.05
2026-04-12T13:00,117.4,19.4,5200,5200,2.2577,0.3731,50.09,-6.84,1.05
2026-04-12T14:00,4.3,311.4,5200,5200,0.0827,5.9885,19.06,-39.21,0
2026-04-12T15:00,5.5,103.2,5200,5200,0.1058,1.9846,8.66,-9.24,0
2026-04-12T16:00,77.7,51.6,5200,5200,1.4942,0.9923,18.48,-11.57,-0.02
2026-04-12T17:00,0,629.8,5200,5200,0,12.1115,2.36,-102.57,-1.71
2026-04-12T18:00,113.2,206.8,5200,5200,2.1769,3.9769,76.18,-25.5,-3.24
2026-04-12T19:00,294.3,1.8,5300,5300,5.5528,0.034,192.72,-0.02,-2.87
2026-04-12T20:00,10,151.5,6000,6000,0.1667,2.525,109.82,-17.16,-0.06
2026-04-12T21:00,10.8,455.5,6000,6000,0.18,7.5917,43.33,-146.77,35.54
2026-04-12T22:00,9.6,126.9,5000,5000,0.192,2.538,212.34,124,143.73
2026-04-12T23:00,9.2,180.6,4300,4000,0.214,4.515,269.8,132.67,287.66
2026-04-13T00:00,17.7,249.9,4000,4000,0.4425,6.2475,215.42,112.96,216.09
2026-04-13T01:00,86.1,152,4000,4000,2.1525,3.8,215.68,-41.67,140.06
2026-04-13T02:00,123.2,13.3,4400,4400,2.8,0.3023,202.17,-10.64,120.71
2026-04-13T03:00,247.2,2.9,4000,4000,6.18,0.0725,307.88,9.48,75.59
2026-04-13T04:00,127.5,8.3,4000,4000,3.1875,0.2075,253.76,-2.22,58
2026-04-13T05:00,134.3,27.9,4000,4000,3.3575,0.6975,150.24,-9.27,41.55
2026-04-13T06:00,51.4,15.2,4000,4000,1.285,0.38,105.46,-10.98,31.18
2026-04-13T07:00,0,319.5,4100,4000,0,7.9875,45.09,-109.46,52.35
2026-04-13T08:00,0.1,252.7,4800,4600,0.0021,5.4935,115.56,-87.2,83.55
2026-04-13T09:00,106.2,63,5000,4900,2.124,1.2857,277.43,29.29,210.7
2026-04-13T10:00,195,356.6,6000,6000,3.25,5.9433,260.93,-63.82,104.49
2026-04-13T11:00,72.9,339.1,6000,6000,1.215,5.6517,35.4,-62.21,19.28
2026-04-13T12:00,7.5,178.3,5400,5400,0.1389,3.3019,152.89,-12.54,0.84
2026-04-13T13:00,0,930,5200,5200,0,17.8846,-0.05,-113.18,-0.03
2026-04-13T14:00,0,602.8,5200,5200,0,11.5923,-0.11,-49.19,-0.11
2026-04-13T15:00,1.9,259,5200,5200,0.0365,4.9808,0.53,-14.7,-0.08
2026-04-13T16:00,1.7,283.3,5200,5200,0.0327,5.4481,43.6,-15.66,-0.16
2026-04-13T17:00,4.5,272.2,5200,5200,0.0865,5.2346,0.35,-18.77,-0.06
2026-04-13T18:00,4.5,241.4,5200,5200,0.0865,4.6423,49.21,-15.88,-0.04
2026-04-13T19:00,35.3,164.2,5300,5300,0.666,3.0981,60.87,-15.77,0.01
2026-04-13T20:00,5,390.8,6000,6000,0.0833,6.5133,71.81,-38.26,18.45
2026-04-13T21:00,107.2,447.4,6000,6000,1.7867,7.4567,212.06,-21.55,107.83
2026-04-13T22:00,33.5,287.8,5000,5000,0.67,5.756,112.67,160.19,328.94
2026-04-13T23:00,164.9,10.2,4300,4400,3.8349,0.2318,336.92,290.4,399.8
2026-04-14T00:00,0.6,369,4000,4400,0.015,8.3864,99.08,151.91,359.1
2026-04-14T01:00,1,505.2,4200,4400,0.0238,11.4818,230.34,-26.81,273.35
2026-04-14T02:00,221.6,36.7,4400,4400,5.0364,0.8341,355.29,140.94,261.91
2026-04-14T03:00,0,167.3,4000,4000,0,4.1825,190.92,63.68,248.35
2026-04-14T04:00,2.2,210,4000,4000,0.055,5.25,233.44,76.52,254.1
2026-04-14T05:00,23.6,27.7,4000,4000,0.59,0.6925,212.81,100.26,236.43
2026-04-14T06:00,4.3,229.7,4000,4000,0.1075,5.7425,207.4,19.22,229
2026-04-14T07:00,0,493.6,4100,4000,0,12.34,187.16,-89.95,243.06
2026-04-14T08:00,54.9,106.1,4800,4600,1.1438,2.3065,291.03,108.72,293.2
2026-04-14T09:00,160.8,6,5000,4900,3.216,0.1224,369.76,227.1,377.64
2026-04-14T10:00,43.6,52.4,6000,6000,0.7267,0.8733,388.74,172.01,325.56
2026-04-14T11:00,6.9,380.5,6000,6000,0.115,6.3417,112.91,-30.49,102.6
2026-04-14T12:00,4.7,369.9,5400,5400,0.087,6.85,-12.7,-23.54,2.66
2026-04-14T13:00,0.4,332.4,5200,5200,0.0077,6.3923,0.47,-138.13,-0.53
2026-04-14T14:00,9.1,45.8,5200,5200,0.175,0.8808,17.09,-3.04,-2.4
2026-04-14T15:00,27.7,74,5200,5200,0.5327,1.4231,43.85,-5.94,-2.4
2026-04-14T16:00,12.1,40.5,5200,5200,0.2327,0.7788,50.64,-2.79,-1.13
2026-04-14T17:00,22.6,11.1,5200,5200,0.4346,0.2135,76.47,-0.02,-2
2026-04-14T18:00,12.8,29.5,5200,5200,0.2462,0.5673,22.11,-0.64,-1.03
2026-04-14T19:00,118.9,52.7,5300,5300,2.2434,0.9943,83.09,-3.66,0
2026-04-14T20:00,111.5,163.6,6000,6000,1.8583,2.7267,100.85,-13.7,15.18
2026-04-14T21:00,17.5,476.6,6000,6000,0.2917,7.9433,222.3,-21.47,218.08
2026-04-14T22:00,394.3,15.7,5000,5000,7.886,0.314,552.34,270.22,388.46
2026-04-14T23:00,9.2,128.7,4300,4400,0.214,2.925,349.06,235.76,459.22
2026-04-15T00:00,41.7,267.9,4000,4400,1.0425,6.0886,337.59,156.16,395.47
2026-04-15T01:00,16.8,105.4,4200,4400,0.4,2.3955,324.34,153.47,371.5
2026-04-15T02:00,7.2,68.7,4400,4400,0.1636,1.5614,344.18,279.22,414.96
2026-04-15T03:00,6.2,134.2,4000,4000,0.155,3.355,272.18,184.44,366.3
2026-04-15T04:00,57.9,37.5,4000,4000,1.4475,0.9375,321.92,141.48,336.57
2026-04-15T05:00,30.9,36.3,4000,4000,0.7725,0.9075,276.15,169.4,297.94
2026-04-15T06:00,2.5,90,4000,4000,0.0625,2.25,224.91,161.12,298
2026-04-15T07:00,125,31.6,4100,4000,3.0488,0.79,346.84,117.61,309.65
2026-04-15T08:00,106,23.6,4800,4600,2.2083,0.513,374.74,170.01,370.78
2026-04-15T09:00,8.9,23.5,5000,4900,0.178,0.4796,347.25,345.26,470.36
2026-04-15T10:00,26.6,205.5,6000,6000,0.4433,3.425,308.45,195.97,400.08
2026-04-15T11:00,13.8,238.9,6000,6000,0.23,3.9817,86.29,-7.95,191.35
2026-04-15T12:00,19.3,278.7,5400,5400,0.3574,5.1611,56.3,-14.95,6.92
2026-04-15T13:00,5.3,225.7,5200,5200,0.1019,4.3404,41.5,-11.69,-0.01
2026-04-15T14:00,1.3,348,5200,5200,0.025,6.6923,21.2,-19.06,-0.39
2026-04-15T15:00,3.5,365.7,5200,5200,0.0673,7.0327,0.82,-25.55,-1.44
2026-04-15T16:00,16.6,89.9,5200,5200,0.3192,1.7288,84.01,-9.33,-2
2026-04-15T17:00,1,294.3,5200,5200,0.0192,5.6596,-0.31,-19.62,-3.24
2026-04-15T18:00,2.5,146,5200,5200,0.0481,2.8077,0.65,-12.21,-2.17
2026-04-15T19:00,44.4,313.8,5300,5300,0.8377,5.9208,13.52,-17.4,-0.02
2026-04-15T20:00,170.3,246.7,6000,6000,2.8383,4.1117,118.75,-18.06,20.43
2026-04-15T21:00,32.4,205,6000,6000,0.54,3.4167,329.68,101.28,304.61
2026-04-15T22:00,134.5,5,5000,5000,2.69,0.1,496.17,273.6,514.79
2026-04-15T23:00,27.1,45.6,4300,4400,0.6302,1.0364,404.92,289.12,538.4
2026-04-16T00:00,2.9,260.2,4000,4400,0.0725,5.9136,350.12,245.07,484.6
2026-04-16T01:00,7.1,94.3,4200,4400,0.169,2.1432,323.2,299.43,434.3
2026-04-16T02:00,299.4,7.5,4400,4400,6.8045,0.1705,435.8,245,378.66
2026-04-16T03:00,218.4,4.7,4000,4000,5.46,0.1175,403.59,365.6,358.62
2026-04-16T04:00,73.2,8.8,4000,4000,1.83,0.22,347.52,269.25,356.93
2026-04-16T05:00,110.8,10.2,4000,4000,2.77,0.255,349.45,331.03,357.07
2026-04-16T06:00,153.1,0.3,4000,4000,3.8275,0.0075,380.7,209.35,360.84
2026-04-16T07:00,38.4,89.6,4100,4000,0.9366,2.24,328.99,268.04,369.79
2026-04-16T08:00,161.3,27.3,4800,4600,3.3604,0.5935,414.44,198.51,414.01
2026-04-16T09:00,4.1,180,5000,4900,0.082,3.6735,397.87,279.78,484.63
2026-04-16T10:00,39.4,253.6,6000,6000,0.6567,4.2267,362.5,242.04,498.81
2026-04-16T11:00,7.4,426.1,6000,6000,0.1233,7.1017,307.57,10.02,394.91
2026-04-16T12:00,68.5,54.1,5400,5400,1.2685,1.0019,178.99,-9.78,133.27
2026-04-16T13:00,0,248.4,5200,5200,0,4.7769,0,-224.57,2.09
2026-04-16T14:00,351.4,101,5200,5200,6.7577,1.9423,319.1,-7.47,0
2026-04-16T15:00,41.6,81.4,5200,5200,0.8,1.5654,17.95,-5.97,0
2026-04-16T16:00,6.7,251,5200,5200,0.1288,4.8269,3.63,-13.94,0
2026-04-16T17:00,7,141.9,5200,5200,0.1346,2.7288,22.55,-9.38,0
2026-04-16T18:00,210.5,12.9,5200,5200,4.0481,0.2481,33.48,-0.63,-0.02
2026-04-16T19:00,74.3,50.3,5300,5300,1.4019,0.9491,27.24,-4.06,4.6
2026-04-16T20:00,87.3,206.7,6000,6000,1.455,3.445,186.85,34.03,163.16
2026-04-16T21:00,283.7,2.9,6000,6000,4.7283,0.0483,459.34,198.34,382.43
2026-04-16T22:00,12.6,126,5000,5000,0.252,2.52,398.37,238.69,487.24
2026-04-16T23:00,24.5,125.8,4300,4400,0.5698,2.8591,395.42,251.12,538.62
2026-04-17T00:00,9.1,160.7,4000,4400,0.2275,3.6523,392.88,281.99,513.83
2026-04-17T01:00,4.3,92.6,4200,4400,0.1024,2.1045,367.89,341.48,456.4
2026-04-17T02:00,25.9,53.5,4400,4400,0.5886,1.2159,395.44,281.6,479.67
2026-04-17T03:00,51.9,20.9,4000,4000,1.2975,0.5225,393.92,283.59,459.57
2026-04-17T04:00,47.8,28.3,4000,4000,1.195,0.7075,379.83,288.33,450.13
2026-04-17T05:00,4.8,62.6,4000,4000,0.12,1.565,325.34,305.33,424.11
2026-04-17T06:00,98.2,9.8,4000,4000,2.455,0.245,407.5,309.11,418.32
2026-04-17T07:00,97.4,5.6,4100,4000,2.3756,0.14,396.31,322.68,437.32
2026-04-17T08:00,11.4,145.6,4800,4600,0.2375,3.1652,371.43,279.35,444.71
2026-04-17T09:00,7,110.6,5000,4900,0.14,2.2571,364.3,312.31,465.74
2026-04-17T10:00,373.3,25.8,6000,6000,6.2217,0.43,456.23,237.39,449.84
2026-04-17T11:00,82.9,611.6,6000,6000,1.3817,10.1933,256.39,50.78,324.91
2026-04-17T12:00,14.1,49,5400,5400,0.2611,0.9074,99.6,-1.31,86.58
2026-04-17T13:00,81.9,12.2,5200,5200,1.575,0.2346,80.59,-2.22,3.62
2026-04-17T14:00,1,332.4,5200,5200,0.0192,6.3923,16.05,-15.73,0.01
2026-04-17T15:00,6.9,87.8,5200,5200,0.1327,1.6885,30.8,-5.05,0
2026-04-17T16:00,57.1,48,5200,5200,1.0981,0.9231,10.63,-7.05,0
2026-04-17T17:00,68.1,124.4,5200,5200,1.3096,2.3923,22.93,-7.13,0
2026-04-17T18:00,186.8,15.9,5200,5200,3.5923,0.3058,32.71,-1,0
2026-04-17T19:00,56.5,106.2,5300,5300,1.066,2.0038,24.1,-7.58,4.02
2026-04-17T20:00,41,109.5,6000,6000,0.6833,1.825,141.03,0.67,179.95
2026-04-17T21:00,44.6,85,6000,6000,0.7433,1.4167,346.65,220.14,349.68
2026-04-17T22:00,10.7,186,5000,5000,0.214,3.72,366.49,264.24,463.23
2026-04-17T23:00,59.3,26.9,4300,4400,1.3791,0.6114,439.9,246.37,492.02
2026-04-18T00:00,41.4,24,4000,4400,1.035,0.5455,427.7,312.83,457.03
2026-04-18T01:00,31.5,29.3,4200,4400,0.75,0.6659,381.23,261.09,413.06
2026-04-18T02:00,93.6,8.2,4200,4200,2.2286,0.1952,365.76,146.57,386.53
2026-04-18T03:00,108.8,4.8,4000,4000,2.72,0.12,374.07,145.6,363.82
2026-04-18T04:00,68.9,4.1,4000,4000,1.7225,0.1025,338.74,105.24,333.13
2026-04-18T05:00,70.9,56.7,4000,4000,1.7725,1.4175,330.52,187.26,308.97
2026-04-18T06:00,4.3,132.6,4000,4000,0.1075,3.315,258.61,198.44,300.16
2026-04-18T07:00,222.5,8.4,4000,4000,5.5625,0.21,416.64,104.21,306.81
2026-04-18T08:00,29.6,143.9,4000,4000,0.74,3.5975,304.62,227.28,333.17
2026-04-18T09:00,54,68,4900,4800,1.102,1.4167,318.27,266.58,339.91
2026-04-18T10:00,87.5,79.7,6000,6000,1.4583,1.3283,354.79,160.69,252.11
2026-04-18T11:00,4.2,353,6000,6000,0.07,5.8833,29.54,-43.51,81.91
2026-04-18T12:00,3.9,519.8,5400,5400,0.0722,9.6259,-32.65,-25.53,7.12
2026-04-18T13:00,95,104.8,5200,5200,1.8269,2.0154,10.83,-12.71,-2.81
2026-04-18T14:00,100.3,6.6,5200,5200,1.9288,0.1269,3.75,-3.68,-4.14
2026-04-18T15:00,160.5,2.3,5200,5200,3.0865,0.0442,11,-4.18,-8.21
2026-04-18T16:00,122.1,16.3,5200,5200,2.3481,0.3135,10.84,-5.6,-8.31
2026-04-18T17:00,454.8,1.6,5200,5200,8.7462,0.0308,128.29,-4.3,-5.31
2026-04-18T18:00,298.4,5.7,5200,5200,5.7385,0.1096,21.75,-3.24,-3.63
2026-04-18T19:00,18.9,46.6,5300,5300,0.3566,0.8792,1.16,-6.2,-0.42
2026-04-18T20:00,222.5,10.7,6000,6000,3.7083,0.1783,177.8,11.74,14.5
2026-04-18T21:00,8.8,182.3,6000,6000,0.1467,3.0383,179.21,78.31,167.87
2026-04-18T22:00,6.6,90.5,5000,5000,0.132,1.81,262.7,226.81,318.06
2026-04-18T23:00,114.5,117.1,4300,4000,2.6628,2.9275,337.61,120.95,335.5
2026-04-19T00:00,65.9,192,4000,4000,1.6475,4.8,298.88,151.2,326.65
2026-04-19T01:00,307.8,147.5,4000,4000,7.695,3.6875,399.61,192.85,326.55
2026-04-19T02:00,68.1,101.3,4200,4200,1.6214,2.4119,347.65,122.75,279.6
2026-04-19T03:00,100.4,254.7,4000,4000,2.51,6.3675,306.17,97.73,241.86
2026-04-19T04:00,74,33.9,4000,4000,1.85,0.8475,294.42,163.22,216.59
2026-04-19T05:00,3.7,233.3,4000,4000,0.0925,5.8325,167.33,93.38,195.8
2026-04-19T06:00,121.2,55.4,4000,4000,3.03,1.385,298.12,98.79,182.62
2026-04-19T07:00,50.1,74.8,4000,4000,1.2525,1.87,273.1,149.39,232.72
2026-04-19T08:00,52.5,32.5,4000,4000,1.3125,0.8125,270.22,231.67,263.32
2026-04-19T09:00,31,108.8,4900,4800,0.6327,2.2667,271.81,173.97,283.03
2026-04-19T10:00,368.6,88.1,6000,6000,6.1433,1.4683,375.3,86.55,150.3
2026-04-19T11:00,83.6,135.6,6000,6000,1.3933,2.26,28.47,-25.41,9.52
2026-04-19T12:00,127.2,28.6,5400,5400,2.3556,0.5296,47.37,-14.59,-2.33
2026-04-19T13:00,29,42.1,5200,5200,0.5577,0.8096,37.5,-11.52,-7.92
2026-04-19T14:00,9.6,139.7,5200,5200,0.1846,2.6865,10.98,-15.96,-8.4
2026-04-19T15:00,10.7,59.3,5200,5200,0.2058,1.1404,8.9,-10.28,-8.4
2026-04-19T16:00,67.2,8,5200,5200,1.2923,0.1538,23.49,-0.48,-12.02
2026-04-19T17:00,14.8,10.6,5200,5200,0.2846,0.2038,41.47,-0.34,-12.01
2026-04-19T18:00,9.9,14.9,5200,5200,0.1904,0.2865,78.32,-1.44,-17.11
2026-04-19T19:00,83.9,11.5,5300,5300,1.583,0.217,74.27,-1.43,-5.13
2026-04-19T20:00,275.1,37.1,6000,6000,4.585,0.6183,301.55,-6.55,2.01
2026-04-19T21:00,57.7,74.7,6000,6000,0.9617,1.245,143.44,26.83,141.96
2026-04-19T22:00,154.9,16.1,5000,5000,3.098,0.322,366.58,289.18,311.5
2026-04-19T23:00,220.9,119.3,4300,4000,5.1372,2.9825,367.62,277.49,350.53
2026-04-20T00:00,79.5,28.1,4000,4000,1.9875,0.7025,346.94,214.23,346.87
2026-04-20T01:00,117.5,31.1,4000,4000,2.9375,0.7775,358.05,258.3,342.14
2026-04-20T02:00,78,228.7,4400,4400,1.7727,5.1977,310.2,147.59,324.1
2026-04-20T03:00,2.6,156.1,4000,4000,0.065,3.9025,251.36,224.4,303.61
2026-04-20T04:00,81.5,94.9,4000,4000,2.0375,2.3725,294.36,226.36,298.86
2026-04-20T05:00,0.5,222.2,4000,4000,0.0125,5.555,222.27,197.43,291.12
2026-04-20T06:00,60.5,126.8,4000,4000,1.5125,3.17,279.9,167.59,296.51
2026-04-20T07:00,87,25.9,4100,4000,2.122,0.6475,337.13,138.55,306.51
2026-04-20T08:00,148,23.8,4800,4600,3.0833,0.5174,332.89,234.44,317.9
2026-04-20T09:00,59,298.1,5000,4900,1.18,6.0837,320.02,206.49,367.2
2026-04-20T10:00,7.7,238.5,6000,6000,0.1283,3.975,299.73,57.66,324.13
2026-04-20T11:00,12.5,527.3,6000,6000,0.2083,8.7883,86.09,-87.46,202.43
2026-04-20T12:00,75.6,308.7,5400,5400,1.4,5.7167,72.47,-13.32,17.66
2026-04-20T13:00,426.5,2,5200,5200,8.2019,0.0385,155.08,1.52,0.55
2026-04-20T14:00,13.9,79.9,5200,5200,0.2673,1.5365,53.98,-6.85,0.6
2026-04-20T15:00,214.5,38.7,5200,5200,4.125,0.7442,60.49,-2.71,0.01
2026-04-20T16:00,125.7,16.8,5200,5200,2.4173,0.3231,23.53,-3.76,0
2026-04-20T17:00,67.9,20.7,5200,5200,1.3058,0.3981,15.56,-2.35,0
2026-04-20T18:00,18.5,106.1,5200,5200,0.3558,2.0404,11.81,-8.94,0.01
2026-04-20T19:00,80.5,10.6,5300,5300,1.5189,0.2,39.92,1.68,10.51
2026-04-20T20:00,324.8,417.6,6000,6000,5.4133,6.96,350.87,-7.39,93.47
2026-04-20T21:00,558.4,0.3,6000,6000,9.3067,0.005,466.22,271.53,222.49
2026-04-20T22:00,378.4,0,5000,5000,7.568,0,709.2,396.99,365.4
2026-04-20T23:00,191.8,110.9,4300,4400,4.4605,2.5205,447.42,328.2,438.18
2026-04-21T00:00,171.4,78.6,4000,4400,4.285,1.7864,376.87,238.81,371.31
2026-04-21T01:00,74.5,292,4200,4400,1.7738,6.6364,296.18,176.47,328.7
2026-04-21T02:00,10.7,215.5,4400,4400,0.2432,4.8977,271.95,202.57,351.2
2026-04-21T03:00,6.4,191.7,4000,4000,0.16,4.7925,249.11,172.11,319.68
2026-04-21T04:00,31.3,18.6,4000,4000,0.7825,0.465,274.12,196.92,305.33
2026-04-21T05:00,169.4,3.1,4000,4000,4.235,0.0775,340.13,178.65,297.13
2026-04-21T06:00,140,7.9,4000,4000,3.5,0.1975,318.73,204.11,289.12
2026-04-21T07:00,23.1,53.6,4100,4000,0.5634,1.34,276.23,268.95,292.34
2026-04-21T08:00,144.8,91.3,4800,4600,3.0167,1.9848,352.52,260.23,299.68
2026-04-21T09:00,14.6,103.1,5000,4900,0.292,2.1041,316.4,199.01,326.34
2026-04-21T10:00,21.8,224.4,6000,6000,0.3633,3.74,289.41,136.29,281.26
2026-04-21T11:00,178.8,69.7,6000,6000,2.98,1.1617,279.69,46.35,143.69
2026-04-21T12:00,77.4,550.7,5400,5400,1.4333,10.1981,16.5,-171.49,17.09
2026-04-21T13:00,18.8,361,5200,5200,0.3615,6.9423,20.18,-22.76,0.85
2026-04-21T14:00,177.2,7.4,5200,5200,3.4077,0.1423,175.77,-1.2,-0.01
2026-04-21T15:00,242,1.4,5200,5200,4.6538,0.0269,263.89,0.37,-0.15
2026-04-21T16:00,336.5,8.8,5200,5200,6.4712,0.1692,94.82,-0.55,-0.42
2026-04-21T17:00,133.8,125.4,5200,5200,2.5731,2.4115,262.62,-13.69,-0.43
2026-04-21T18:00,41.7,120,5200,5200,0.8019,2.3077,15.58,-13.61,-0.27
2026-04-21T19:00,12.9,192.8,5300,5300,0.2434,3.6377,0.01,-19.29,0.85
2026-04-21T20:00,34.4,366.9,6000,6000,0.5733,6.115,164.7,-419.76,20.61
2026-04-21T21:00,158,16.5,6000,6000,2.6333,0.275,396.23,61.56,149.37
2026-04-21T22:00,172.3,18.2,5000,5000,3.446,0.364,571.89,255.15,303.28
